Unnamed: 0,Weight,FatContent,ProductVisibility,ProductType,MRP,LocationType,OutletType,OutletSales
5853,12.6,0,0.067824456,9,167.7842,0,0,165.7842
1279,17.7,1,0.040897932,6,82.6276,2,1,731.0484
7864,15.25,1,0.066269294,13,179.666,1,1,6471.576
804,16.1,1,0.024928351,6,95.141,2,1,3089.312
6404,12.6,0,0.008722342,6,123.5414,2,3,4508.1318
1555,6.61,1,0.04855968,13,188.4898,2,0,187.0898
7966,12.6,0,0.092564193,9,53.4956,2,3,2129.2284
3190,7.235,0,0.099879337,13,195.1452,2,1,1761.7068
4566,7.27,0,0.046520703,8,97.7384,2,1,591.2304
4802,6.465,0,0.125210375,3,266.8884,1,1,1059.9536
8235,19.1,0,0.15385153,11,185.1608,2,0,551.2824
4841,13.85,1,0.056547986,2,232.73,2,2,6291.81
3594,13.0,1,0.044984874,14,175.0054,0,1,1926.1594
6035,12.6,0,0.072295507,9,89.7514,0,0,88.5514
6852,15.35,0,0.035348491,9,124.673,1,1,2093.941
6958,9.5,0,0.041851461,14,31.49,2,1,466.06
1920,16.2,1,0.016747538,5,98.6726,1,1,1272.3438
513,18.2,0,0.161817014,6,37.819,1,1,219.714
4177,17.7,1,0.135646297,15,186.0924,2,2,3516.7556
6843,13.5,1,0.129077455,15,95.2068,1,1,583.2408
1308,10.3,1,0.030616757,6,112.7176,0,1,343.5528
5667,12.5,0,0.071354774,15,125.702,0,1,2530.04
914,5.46,1,0.106968096,6,142.6786,2,1,2311.6576
3452,14.5,0,0.089703476,8,158.3604,2,1,1109.2228
3695,6.86,0,0.061155983,9,228.401,2,0,229.701
4242,6.67,1,0.09031453,13,130.5626,2,2,1180.4634
3156,8.42,0,0.070510189,9,214.4192,2,1,1725.7536
2198,4.615,1,0.101812521,3,232.23,1,1,5126.66
774,12.6,0,0.014560297,0,81.425,2,3,1331.6
4425,8.985,0,0.183688161,6,100.27,0,1,998.7
6150,9.3,1,0.02346559,13,197.6084,2,0,595.2252
6097,10.5,1,0.093909644,13,213.7244,0,1,4022.7636
943,8.1,0,0.0,6,211.8902,2,2,3823.0236
822,12.65,1,0.156286566,6,238.9538,0,1,4086.0146
6878,14.0,0,0.030140981,6,216.0192,0,1,2588.6304
5005,10.1,0,0.056077574,9,117.8492,0,1,1621.8888
6612,16.0,0,0.057049301,4,225.9404,1,1,1350.2424
4277,7.5,0,0.096333029,9,57.8588,2,1,1145.176
164,6.155,1,0.094659871,10,214.556,0,1,2769.728
5619,12.6,0,0.01724183,14,197.0768,2,3,8868.456
4547,10.1,0,0.024159767,3,114.715,1,1,815.605
3983,7.26,0,0.02414202,10,117.415,2,0,466.06
2538,7.235,0,0.058121214,13,115.8834,1,1,1382.2008
6957,7.59,1,0.14526636,6,172.908,0,1,6231.888
3191,14.85,0,0.061226969,9,253.0698,2,2,2283.0282
1311,16.1,1,0.267352587,5,34.9558,2,0,67.9116
5207,11.5,1,0.0,4,88.254,0,1,1298.31
8011,9.195,1,0.051827123,0,77.4644,2,2,1414.1592
5383,13.35,1,0.014649641,3,207.3638,0,1,5797.7864
7347,9.17,0,0.102893121,0,141.947,2,1,4008.116
8174,12.6,1,0.093202196,13,125.5704,2,3,1001.3632
6722,14.15,0,0.0,3,253.7014,1,1,5865.0322
3300,17.25,0,0.035207155,4,93.512,2,2,1491.392
3310,13.15,0,0.05674821,14,144.3812,1,1,284.9624
6904,9.285,1,0.021002641,13,161.1578,1,1,4011.445
327,9.6,1,0.022323658,1,101.299,1,1,1754.383
5886,14.0,1,0.060768862,5,154.8656,1,1,1390.1904
2490,21.1,1,0.162418495,6,64.9168,1,1,639.168
8253,8.88,0,0.0,7,154.0682,2,2,2896.8958
6103,14.15,0,0.095298849,14,171.8106,2,1,3935.5438
5954,12.6,0,0.040636926,7,224.6088,2,3,4474.176
8227,15.85,0,0.07867708,3,37.8506,0,1,341.5554
4408,10.195,1,0.245483691,5,141.8838,2,0,280.9676
832,12.6,0,0.021170542,0,117.6124,2,3,2251.7356
3079,5.98,0,0.075495088,7,55.3614,2,1,497.3526
3462,20.75,0,0.108689606,13,159.3578,1,1,4492.8184
5297,6.36,0,0.120731024,6,46.506,0,1,652.484
7718,12.5,0,0.103442268,9,170.8448,0,1,4942.8992
54,12.15,0,0.028760013,9,151.4708,1,1,4815.0656
6230,8.63,1,0.032976399,13,114.6518,1,1,2846.295
4064,15.0,1,0.0268952,0,220.3456,1,1,1989.4104
3451,12.1,0,0.011563024,4,164.9526,1,1,2302.3364
6305,12.5,1,0.074035423,3,87.9198,2,2,1133.8574
1901,11.3,1,0.067107448,5,258.1962,1,1,4402.9354
1481,5.785,1,0.0901292,6,89.8856,2,0,175.7712
4873,12.6,0,0.0,13,240.6222,2,3,4302.3996
4895,17.75,0,0.07626905,0,113.1544,2,2,1006.6896
4150,11.0,1,0.057047756,6,240.4512,1,1,7028.1848
7068,6.59,0,0.026238087,9,121.6098,1,1,2410.196
3335,10.5,1,0.02502991,6,218.4508,0,1,2821.6604
6016,20.25,0,0.02593166,9,182.5976,2,1,3078.6592
4926,17.6,0,0.175545889,13,163.6868,2,0,163.7868
946,12.6,0,0.110681931,1,63.2826,2,3,1033.3216
5797,20.5,0,0.141674844,15,90.7172,2,1,1605.9096
3293,12.6,0,0.06780958,6,118.1808,0,0,234.3616
2161,12.6,1,0.012203915,13,133.2284,2,3,4350.3372
8377,10.65,0,0.048885018,11,166.1526,2,2,1973.4312
5083,8.39,0,0.20168772,9,162.8868,2,0,327.5736
7802,20.75,0,0.108930629,13,160.9578,1,1,1444.1202
7458,17.7,1,0.016596645,6,48.3034,0,1,777.6544
3057,16.7,0,0.10203648,3,180.9292,1,1,2736.438
5490,20.25,1,0.102932246,3,93.212,1,1,1304.968
6733,20.35,1,0.151308326,10,81.7276,0,1,2030.69
768,9.5,0,0.031346387,6,110.7228,1,1,1657.842
2065,19.5,1,0.129170642,14,233.9958,2,0,467.3916
3495,17.7,0,0.087986599,4,181.4292,1,1,2918.8672
285,6.26,1,0.009866049,10,151.1366,1,1,2267.049
1500,4.805,1,0.037668051,4,126.7704,2,1,2628.5784
4524,19.6,1,0.12829573,13,167.2816,1,1,2013.3792
7839,7.825,0,0.186067862,9,255.4698,0,1,5073.396
2332,5.59,1,0.056833394,13,61.9168,2,2,1214.4192
2717,11.6,1,0.144832027,4,239.8222,1,1,4063.3774
2079,7.285,0,0.052141447,9,174.9054,2,0,525.3162
3389,17.7,1,0.027779381,6,50.1034,2,0,97.2068
722,20.0,1,0.0,5,127.3678,0,1,1780.3492
951,19.35,0,0.016597651,5,121.5098,2,1,2892.2352
7674,12.6,1,0.080127283,13,168.7132,0,0,338.2264
2262,9.0,0,0.03201648,9,99.6016,1,1,1922.8304
989,12.6,1,0.058446424,0,172.1422,2,3,5518.1504
3212,20.0,1,0.028238317,6,46.3744,2,2,181.0976
1759,14.5,1,0.063863551,1,262.3594,0,1,4448.2098
7236,12.6,0,0.12929931,9,178.237,2,3,7939.665
4422,15.2,0,0.021293909,3,218.4824,2,2,1528.6768
6704,18.25,0,0.148673586,5,197.2452,2,0,195.7452
5479,13.0,1,0.045239326,14,174.1054,1,1,4377.635
1724,5.695,1,0.067700925,1,256.5988,0,1,2055.9904
5182,17.2,1,0.025309134,3,147.0418,1,1,2354.2688
7882,20.85,0,0.032421521,0,181.666,2,1,1438.128
341,17.35,1,0.062799379,0,88.183,2,1,539.298
3701,7.27,0,0.046749112,8,100.4384,2,2,1970.768
4243,15.7,1,0.018930352,6,59.4536,0,1,857.5504
688,20.6,1,0.04792722,6,185.9556,1,1,4318.3788
3432,5.425,1,0.191603334,0,87.0514,2,0,88.5514
5203,13.0,0,0.035079516,9,47.9034,2,1,583.2408
4944,8.39,1,0.024201084,5,112.6176,1,1,2175.8344
966,4.61,0,0.205294827,7,172.8396,2,0,174.4396
3120,17.85,0,0.046707264,10,152.6682,0,1,1829.6184
7962,16.7,1,0.069903773,0,188.6214,1,1,565.2642
2203,11.5,1,0.037723476,13,109.5254,2,2,1953.4572
2713,6.63,1,0.010961483,13,58.2588,1,1,343.5528
4757,20.35,0,0.060649213,0,232.7616,2,1,2812.3392
5098,7.325,0,0.093913607,6,93.2146,1,1,1733.0774
7761,20.5,1,0.019183756,5,83.7592,2,1,1403.5064
8059,19.7,1,0.160951491,3,256.1014,0,1,3060.0168
7765,12.6,1,0.052473797,3,83.6224,2,3,3494.1184
5280,15.85,0,0.136774734,3,94.4094,1,1,1428.141
5975,15.85,0,0.081719458,1,178.037,2,1,2646.555
3572,9.035,1,0.173821519,10,151.4708,1,1,2407.5328
4805,9.5,1,0.022058724,10,196.8452,0,1,3523.4136
5299,12.6,1,0.059438787,6,130.9968,2,3,4828.3816
1990,10.895,0,0.044991876,5,107.228,2,0,426.112
4120,14.65,1,0.099333217,13,51.3666,1,1,1076.5986
4759,12.6,0,0.063831013,7,46.206,2,3,1304.968
7229,12.6,1,0.041273391,5,91.6804,2,3,3858.9768
5298,19.6,0,0.025429614,8,151.7024,1,1,2884.2456
7698,10.3,1,0.050028809,3,80.096,2,1,239.688
4971,20.2,0,0.064464147,13,255.7646,0,1,5410.9566
954,20.7,1,0.11411709,4,92.7436,0,1,1323.6104
5034,19.7,0,0.078034976,0,178.066,0,1,3954.852
6783,20.75,0,0.089243789,2,192.0478,1,1,4649.9472
3600,20.35,1,0.014885998,6,234.4958,2,2,3271.7412
6490,5.405,1,0.053576661,3,200.5742,2,1,2388.8904
8041,17.6,1,0.0,15,46.006,0,1,326.242
474,12.35,0,0.026681262,3,56.4246,0,1,810.9444
7265,12.15,0,0.0,8,39.1506,1,1,1480.0734
385,15.25,0,0.026604781,13,86.2198,1,1,610.5386
7686,5.94,0,0.035028853,3,179.8344,2,2,1249.0408
8043,11.6,0,0.068535039,14,143.0154,2,0,283.6308
536,6.695,0,0.033935576,5,221.9456,1,1,2210.456
6387,12.6,1,0.097275777,1,223.9088,0,0,223.7088
8269,7.22,1,0.064141866,0,61.251,2,0,126.502
5032,7.405,0,0.015271793,3,89.9146,0,1,1550.6482
4212,8.185,0,0.038729057,6,117.1808,0,1,1874.8928
6456,18.25,0,0.044250304,7,174.708,0,1,2423.512
3507,12.6,1,0.052040539,4,143.1786,0,0,288.9572
201,5.26,1,0.041764487,0,161.8868,1,1,3275.736
1332,14.5,0,0.019554705,11,162.421,2,2,1957.452
7112,12.6,0,0.0,8,64.2168,2,3,1278.336
3502,20.2,0,0.065932087,9,64.851,0,1,948.765
2708,16.0,0,0.09911729,9,210.7902,1,1,4460.1942
6030,9.1,0,0.174085625,0,124.6362,1,1,2390.8878
5031,17.35,0,0.280164929,9,177.5712,2,0,527.3136
6514,14.5,0,0.089761211,8,159.4604,1,1,2376.906
4662,16.75,1,0.008204465,3,99.8674,0,1,2342.9502
4021,4.615,1,0.102038294,3,231.93,1,1,2563.33
1854,17.1,0,0.112402118,9,112.986,2,0,113.186
7876,11.85,1,0.050043472,6,164.6526,2,1,2137.8838
2872,12.15,0,0.079431643,8,38.6506,0,1,796.9626
3030,12.3,1,0.058116758,13,57.5562,0,1,651.8182
1205,16.35,0,0.020547951,6,51.2324,0,1,571.2564
6563,13.1,0,0.006087409,5,185.0898,2,2,1870.898
1645,14.8,0,0.081372267,10,191.4846,2,2,3057.3536
3417,12.1,0,0.034427577,13,146.6734,2,0,296.9468
3476,4.905,0,0.1175683,3,197.6768,1,1,2956.152
7412,7.89,0,0.036127671,4,117.4782,1,1,2026.0294
2861,7.035,0,0.0,5,262.691,2,1,6048.793
1792,12.5,0,0.006775667,9,42.9112,0,1,1022.6688
5526,14.8,1,0.073468631,1,110.857,2,0,329.571
6922,8.01,0,0.070189131,7,37.9532,2,1,826.9236
3797,18.6,0,0.076855628,13,161.0236,0,1,483.3708
3368,9.035,1,0.17417636,10,148.9708,2,2,2257.062
3367,16.7,1,0.061992874,13,60.9562,2,1,355.5372
3533,16.0,1,0.065051586,4,76.1986,1,1,1090.5804
7196,18.6,0,0.080434451,8,93.4436,2,1,1701.7848
7725,13.15,0,0.056516756,14,143.4812,0,1,854.8872
5109,9.3,0,0.089186275,3,145.3786,1,1,2745.0934
6024,10.5,0,0.045655118,9,169.8106,2,0,171.1106
3449,6.135,1,0.079776075,0,152.8366,1,1,1964.7758
603,19.2,0,0.100230114,5,112.9886,0,1,1667.829
3056,16.5,1,0.094246644,0,98.9068,2,2,1749.7224
7662,5.695,0,0.065589906,5,258.2646,0,1,5410.9566
126,14.15,0,0.183507295,14,82.4276,0,1,1137.1864
5959,21.25,0,0.019407069,13,119.3756,2,1,3271.7412
3876,11.3,0,0.047791878,9,180.766,0,1,5033.448
2935,8.27,0,0.01889024,8,238.188,2,2,3835.008
5443,14.15,0,0.035999599,14,41.5138,0,1,162.4552
7151,10.65,0,0.048677482,11,166.1526,1,1,2466.789
4451,12.6,1,0.019672774,3,86.4198,2,3,1918.8356
7147,17.7,1,0.041163522,6,80.8276,1,1,1868.2348
3531,17.25,0,0.113497001,9,253.4724,1,1,755.0172
2730,11.3,0,0.056754036,0,247.5118,1,1,2470.118
827,12.6,1,0.109003832,5,145.2418,0,0,147.1418
1639,7.285,0,0.031214809,9,177.1054,1,1,2626.581
7136,6.775,0,0.105459307,9,84.625,1,1,2496.75
984,9.3,1,0.014076503,13,200.0084,2,2,2182.4924
3281,20.25,0,0.02594835,9,180.0976,1,1,3440.8544
8495,9.695,0,0.029567218,13,160.492,1,1,4314.384
2188,14.15,0,0.020798905,6,123.6046,2,2,1245.046
8116,8.01,0,0.117580062,7,36.6532,2,0,71.9064
2443,17.6,0,0.08226356,8,160.492,2,1,1278.336
362,14.35,0,0.08075758,0,81.896,1,1,878.856
2349,16.1,1,0.063429818,4,179.4318,0,1,2345.6134
345,15.85,0,0.107765165,14,59.5904,0,1,703.0848
814,17.35,0,0.167351411,9,176.0712,1,1,2109.2544
6166,11.8,1,0.02633607,3,40.6138,2,1,406.138
4807,8.895,0,0.075876602,7,235.9616,1,1,1874.8928
3205,12.6,0,0.091924311,9,189.753,0,0,189.753
7320,20.2,1,0.0,0,197.211,2,1,3535.398
2919,9.0,0,0.065515067,13,178.137,2,2,1058.622
5961,18.75,0,0.01040777,9,209.4954,2,2,2500.7448
3325,16.2,0,0.063017421,3,100.37,1,1,998.7
4106,15.75,0,0.140821917,7,252.9382,0,1,2775.7202
7883,19.0,0,0.127983545,13,107.6622,2,1,1270.3464
2116,12.15,0,0.14526636,8,224.0404,0,1,3375.606
1834,13.65,1,0.080640478,5,262.6936,0,1,4175.8976
793,12.6,0,0.035022503,8,85.1224,2,3,2045.3376
1955,10.1,0,0.024262772,3,117.615,2,2,1514.695
6898,14.1,0,0.087920675,4,228.5668,2,1,1151.834
2674,17.7,1,0.042562588,5,165.021,1,1,3425.541
94,9.8,0,0.024378706,8,114.5492,1,1,1274.3412
4225,13.85,1,0.094265737,2,233.93,2,0,233.03
3756,12.1,0,0.040521714,6,178.5002,2,2,5552.1062
2891,9.3,0,0.043777415,7,192.9846,1,1,6114.7072
2371,19.75,1,0.018008071,5,180.466,2,1,3415.554
7593,19.7,0,0.041823046,5,108.0912,1,1,1965.4416
7297,12.6,1,0.170000805,4,155.963,2,3,4537.427
7813,12.6,0,0.178192864,4,54.9956,0,0,109.1912
3228,16.75,1,0.008184912,3,101.2674,2,1,1528.011
6158,17.85,1,0.046599684,6,125.1388,1,1,1981.4208
7964,6.76,1,0.02914662,6,79.296,1,1,1118.544
6359,8.31,1,0.116331694,13,176.9028,1,1,3010.7476
5996,9.195,0,0.115064263,5,58.6246,0,1,868.869
7521,15.75,0,0.054884821,0,195.3452,2,1,1761.7068
7855,12.6,0,0.0,9,98.1726,2,3,978.726
6028,12.6,0,0.028868467,9,146.3786,2,3,5056.751
2853,17.75,0,0.073524776,12,34.8216,0,1,207.7296
8153,14.8,0,0.081206491,10,189.2846,1,1,1719.7614
2912,12.6,1,0.0,3,78.896,0,0,399.48
1865,12.6,0,0.056656942,0,106.2622,2,3,2328.9684
5754,13.5,1,0.128791854,15,95.4068,1,1,1944.136
4612,15.5,1,0.126791761,0,262.1568,2,0,527.3136
1857,16.2,0,0.044291251,5,43.3454,0,1,503.3448
2645,8.51,0,0.051936086,9,142.947,1,1,3006.087
2243,7.365,0,0.04280099,6,228.372,1,1,2037.348
5373,17.75,0,0.014602837,6,158.6262,0,1,3819.0288
2336,7.605,0,0.216323008,6,165.021,2,0,815.605
950,15.25,0,0.02671821,13,85.2198,2,2,1482.7366
7737,12.6,1,0.055289464,1,222.5088,2,3,7158.6816
3068,14.1,0,0.113908117,0,53.3956,1,1,982.7208
1120,19.0,0,0.0,8,211.0244,2,0,1482.0708
2597,6.385,0,0.084008316,7,108.2596,1,1,1186.4556
2204,9.3,0,0.14897741,3,143.0786,2,0,288.9572
419,19.0,0,0.027139013,9,127.3336,1,1,2940.1728
922,19.85,0,0.064367627,8,126.1704,2,1,876.1928
1254,12.8,0,0.06961884,15,260.3252,0,1,8132.0812
477,16.35,0,0.054463442,10,163.8842,2,0,165.7842
2035,12.6,0,0.04461205,4,241.1538,0,0,480.7076
8428,8.365,1,0.039836895,6,191.6188,1,1,2094.6068
5788,7.52,0,0.055213208,6,129.5994,0,1,642.497
5742,18.75,0,0.0,9,213.3218,1,1,3419.5488
7182,12.6,0,0.087383304,4,180.4292,2,3,4013.4424
5567,7.785,1,0.038210084,6,103.8964,1,1,946.7676
6697,6.785,1,0.022974812,13,208.7928,0,1,5890.9984
1202,5.365,1,0.140524691,12,172.7764,1,1,2233.0932
6534,15.6,1,0.035561344,13,112.1518,0,1,1821.6288
2626,11.5,1,0.020653603,4,84.954,2,2,865.54
5765,16.0,1,0.106663245,0,179.7634,2,1,4180.5582
8347,10.0,0,0.067312613,13,234.359,0,1,3072.667
1970,12.6,1,0.036731658,10,177.237,2,3,4763.799
3110,12.6,0,0.057809959,10,156.2314,2,3,2947.4966
4018,7.17,1,0.059849153,6,129.4968,1,1,3392.9168
2151,7.405,0,0.159843921,4,206.6296,2,2,3115.944
3687,5.0,0,0.0,14,189.853,1,1,4933.578
4916,13.0,0,0.153857402,3,76.3986,0,1,778.986
1997,10.1,0,0.027041859,10,77.567,2,1,306.268
4033,19.85,0,0.045855273,6,127.102,2,2,1771.028
4598,12.6,0,0.038340116,13,240.1564,2,3,7150.692
3054,14.0,1,0.175991929,5,140.7812,2,0,142.4812
1248,10.895,1,0.032427039,5,147.7102,2,1,1166.4816
2192,17.5,0,0.0,13,253.0356,1,1,4578.0408
2712,14.15,1,0.024404558,6,198.311,0,1,2553.343
992,19.7,1,0.018021361,10,101.199,1,1,1857.582
2190,8.5,0,0.098283459,3,51.3324,2,2,934.7832
4670,12.6,0,0.021214364,8,48.2034,0,0,97.2068
5142,19.35,1,0.065890998,10,167.0816,1,1,1510.0344
5984,19.85,0,0.026115595,9,49.0376,1,1,143.8128
6565,12.6,0,0.142107998,6,150.3734,0,0,296.9468
3762,17.25,0,0.0,5,37.5822,2,0,196.411
6943,11.5,1,0.037646623,13,107.5254,1,1,325.5762
3597,7.97,0,0.0,14,173.7422,1,1,2759.0752
4711,11.5,0,0.021020616,8,130.7942,1,1,2782.3782
1318,17.75,0,0.014577412,6,160.7262,1,1,2864.2716
1863,19.35,1,0.021453493,6,120.3098,1,1,2530.7058
2343,15.6,0,0.088215871,13,220.1798,1,1,5068.7354
2449,17.25,0,0.05869048,4,91.612,2,0,93.212
2136,13.65,0,0.040049609,5,34.4558,1,1,611.2044
1065,16.75,0,0.126765903,8,35.7532,2,0,143.8128
5868,9.27,0,0.061775607,4,150.105,1,1,2696.49
600,7.445,0,0.0,0,76.8354,0,1,2181.8266
4227,18.6,0,0.01575657,13,153.1366,2,1,3173.8686
2621,13.35,0,0.032180494,10,61.2194,0,1,433.4358
77,12.6,0,0.113720344,0,89.9804,0,0,643.1628
2898,5.82,0,0.0,9,169.379,2,1,2376.906
6148,15.75,0,0.055015935,0,194.3452,0,1,2740.4328
7332,7.97,0,0.036045991,12,107.5596,2,0,431.4384
4820,5.78,1,0.074135053,13,264.0568,1,1,2109.2544
1314,17.35,0,0.014689006,5,74.5038,1,1,739.038
7677,18.7,0,0.089197963,13,257.3672,2,1,2045.3376
5947,12.1,0,0.148612263,6,104.528,0,1,1384.864
6413,5.59,1,0.056592115,13,65.0168,1,1,447.4176
7690,12.6,0,0.088828418,2,192.2478,2,3,7943.6598
872,19.35,1,0.062655235,0,163.3184,1,1,2641.8944
3850,16.1,0,0.065183228,4,148.076,0,1,1464.76
5468,17.25,0,0.07325106,3,76.4986,1,1,778.986
5951,12.6,0,0.049623924,4,83.225,2,3,1498.05
3643,18.7,0,0.026355345,0,127.102,1,1,3289.052
2965,12.85,0,0.033314389,13,171.6422,2,2,3276.4018
3391,10.0,0,0.046043736,5,140.618,2,2,2376.906
5415,4.805,1,0.037852995,4,126.2704,2,2,3629.9416
2560,9.3,0,0.042256257,7,124.4388,2,1,1609.9044
1570,15.7,1,0.030672457,13,253.1724,0,1,5285.1204
2635,12.6,0,0.032381325,10,166.1842,2,3,5470.8786
5256,12.6,0,0.037315469,0,50.0034,2,3,1992.7394
3530,12.5,0,0.071534226,15,124.902,2,2,1771.028
375,19.5,0,0.082888496,3,178.6002,2,2,1253.7014
1908,13.8,0,0.058220302,4,247.4802,1,1,1474.0812
4429,21.1,0,0.010593469,9,234.2958,2,1,3739.1328
7619,8.785,0,0.020693619,14,153.1656,1,1,1853.5872
7701,9.6,0,0.051571772,13,258.462,1,1,4673.916
4027,12.6,0,0.030288215,4,256.7672,2,3,4346.3424
6461,17.75,1,0.049634572,6,140.2838,2,0,280.9676
1604,17.7,1,0.016593506,6,46.9034,1,1,972.068
1118,5.5,0,0.0,11,103.1016,1,1,2024.032
3677,15.0,0,0.058632705,13,46.4744,2,2,543.2928
3490,19.2,0,0.183686937,11,241.8196,1,1,1687.1372
2038,19.1,0,0.092437711,11,185.2608,1,1,1470.0864
6039,12.6,1,0.0,15,59.8904,2,3,1757.712
2958,8.43,0,0.017322454,14,196.8768,1,1,3350.3056
1994,10.0,0,0.089135671,8,146.9102,1,1,3207.8244
2824,12.3,0,0.009410528,0,73.738,0,1,1318.284
7653,15.1,1,0.0,6,63.7194,2,2,1362.2268
2376,17.35,0,0.0,0,101.9016,2,1,1821.6288
8068,5.485,0,0.042743728,8,166.2842,1,1,1989.4104
1342,15.5,1,0.157246634,13,145.6418,1,1,2207.127
320,12.6,0,0.042086652,7,122.4388,2,3,5448.9072
1619,12.6,0,0.056019324,5,40.0454,2,3,419.454
3713,16.1,1,0.063319379,4,180.9318,1,1,1984.7498
8063,12.3,0,0.116261335,14,107.0938,2,0,214.3876
2060,17.6,0,0.049345425,13,115.4176,1,1,1145.176
8483,8.26,0,0.03447406,7,117.0834,1,1,1612.5676
2219,8.76,0,0.050130529,8,128.3336,0,1,2556.672
1673,12.5,0,0.081119484,10,220.0798,1,1,1322.2788
6038,17.0,0,0.126440335,9,125.2362,0,1,1384.1982
260,12.8,1,0.023511371,10,225.9404,2,1,4950.8888
7780,12.6,1,0.056713056,6,223.8088,2,3,5592.72
2039,17.6,0,0.137807013,8,161.792,2,0,159.792
4785,12.6,0,0.079419801,9,172.3106,2,3,5475.5392
901,10.8,1,0.048339408,0,41.5138,2,2,446.7518
3744,5.46,1,0.107662745,6,143.8786,1,1,4334.358
6402,15.0,1,0.16143544,3,185.1266,0,1,2766.399
2026,6.78,1,0.08573655,6,229.5694,2,1,3425.541
6988,16.7,0,0.022065676,4,110.5886,0,1,1556.6404
4234,19.7,1,0.016202582,3,188.2556,1,1,3379.6008
1917,15.6,0,0.037764269,13,124.9704,1,1,2253.0672
1828,20.5,0,0.023274107,11,154.134,1,1,2909.546
1573,13.85,1,0.056432784,2,234.93,1,1,4660.6
4415,5.46,1,0.032177405,3,185.424,0,1,5219.872
4749,20.5,1,0.0,5,82.8592,1,1,908.1512
6233,9.3,0,0.028566433,0,193.0136,0,1,4860.34
7726,5.365,1,0.140213762,12,173.7764,1,1,4637.9628
4654,7.315,0,0.01530184,13,154.434,0,1,1378.206
6283,12.15,1,0.042552418,3,123.5046,1,1,1743.0644
4208,12.6,0,0.0,6,45.9402,2,3,872.8638
4627,9.6,1,0.014234595,13,190.2872,0,1,4727.18
224,12.65,0,0.062837968,14,161.5578,2,1,2406.867
723,12.6,1,0.076790922,5,172.1106,2,3,2566.659
7901,11.6,1,0.157075658,2,166.6474,0,1,4211.185
6979,12.6,0,0.0,8,40.348,0,0,79.896
1141,8.5,0,0.097866209,3,51.1324,1,1,1350.2424
5529,16.5,1,0.110888167,2,181.6292,2,0,1094.5752
6469,16.2,0,0.08425957,9,192.3162,2,0,769.6648
5764,13.0,0,0.04188955,9,255.9014,0,1,3315.0182
7857,20.25,0,0.148372897,8,108.8938,1,1,3644.5892
5554,12.6,1,0.04179272,6,122.0072,1,1,1347.5792
7193,10.0,0,0.073678663,8,120.944,2,2,2037.348
5511,12.1,0,0.040323731,6,180.0002,2,1,4656.6052
2762,12.15,0,0.028592842,9,151.0708,1,1,2858.9452
846,16.7,1,0.062044506,13,57.4562,0,1,948.0992
4289,6.825,0,0.059846975,8,262.5226,0,1,9779.9362
5560,20.25,1,0.076160451,4,196.2794,0,1,2731.1116
6717,16.25,0,0.025776994,6,169.9474,0,1,2863.6058
5042,20.75,1,0.129864461,12,240.188,2,2,5992.2
6117,6.985,1,0.13725257,10,183.7608,2,1,2940.1728
2551,5.32,0,0.0,8,101.7674,2,1,1120.5414
5725,19.35,0,0.027714371,8,65.6168,0,1,830.9184
2928,12.6,0,0.0,5,100.7042,2,3,3174.5344
117,7.485,0,0.06911065,13,109.0228,1,1,2542.0244
645,13.65,1,0.18454121,3,211.5902,1,1,4672.5844
5966,17.7,0,0.019438042,5,95.541,2,0,96.541
3,19.2,1,0.0,6,182.095,2,0,732.38
4170,7.51,0,0.104400238,13,113.5544,1,1,894.8352
5851,16.35,0,0.034813556,9,128.402,2,2,1265.02
467,10.5,0,0.052852621,5,88.783,1,1,2067.309
5,10.395,1,0.0,0,51.4008,2,2,556.6088
5342,20.6,1,0.030634813,4,212.9244,2,2,2540.6928
919,7.445,0,0.037690731,0,73.3354,0,1,451.4124
2595,12.6,0,0.018632082,3,82.9908,0,0,503.3448
4324,9.6,1,0.022274264,1,101.699,1,1,2992.771
1063,8.895,0,0.0,4,42.0138,2,2,568.5932
2590,20.5,0,0.0,9,37.119,2,2,842.237
242,18.85,0,0.052044976,8,192.1846,1,1,3248.4382
7042,21.25,0,0.113833823,8,232.83,1,1,1398.18
7663,12.6,0,0.173529036,6,113.2834,2,3,4376.9692
1160,14.85,1,0.009979271,13,155.763,2,2,3129.26
2870,5.34,1,0.005963881,13,99.5358,0,1,1407.5012
3735,21.0,0,0.049505857,13,195.3478,2,2,1162.4868
8056,16.2,0,0.050545502,9,191.6162,2,2,1731.7458
2397,20.7,1,0.0,0,98.7042,1,1,1884.8798
3517,12.85,0,0.16871476,5,47.306,0,1,1071.938
6986,12.6,0,0.128532558,12,34.2216,0,0,173.108
3421,8.155,0,0.119428052,10,190.853,1,1,2466.789
2563,12.6,0,0.170254469,13,124.8704,2,3,2127.8968
6767,12.6,0,0.065612808,9,62.351,2,3,2150.534
5622,5.48,0,0.015108194,5,83.725,0,1,1165.15
1605,20.2,0,0.124261614,9,93.6462,2,0,277.6386
1733,17.7,1,0.122123201,10,100.7674,1,1,814.9392
2324,5.325,1,0.23212188,4,55.5298,2,0,53.9298
2709,19.7,0,0.053439522,6,55.093,2,2,1018.674
7739,12.8,0,0.076045655,6,96.541,1,1,3765.099
1312,12.6,0,0.130867413,0,150.8024,2,3,4402.2696
3448,17.6,1,0.047524635,13,118.2782,1,1,715.0692
